Source Coordinate,Target Coordinate,Path Type,Obstacle,Path ID,Channel coefficient,Propagation delay,Zenith angle of departure,Azimuth angle of departure,Zenith angle of arrival,Azimuth angle of arrival
[[-24. -14.  10.]],[[ 24. -13.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.495433e-06+3.226265e-07j),0.05583721929269814,1.6459693,3.1265295,1.4956238,-3.1265292
[[-24. -14.  10.]],[[ 24. -12.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.4736876e-06+3.2127784e-07j),0.0558120376581428,1.6459438,3.1114728,1.4956492,-3.1114726
[[-24. -14.  10.]],[[ 24. -11.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-5.8092655e-07+9.853318e-08j),0.3609405894167139,1.6024225,-2.0042536,1.5391704,2.004254
[[-24. -14.  10.]],[[ 24. -10.   5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-4.430396e-06+3.1839824e-07j),0.05571142480675917,1.6458422,3.081407,1.4957509,-3.081407
[[-24. -14.  10.]],[[24. -9.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-4.4090157e-06+3.1687776e-07j),0.05563637728300819,1.6457663,3.0664117,1.4958268,-3.0664115
[[-24. -14.  10.]],[[24. -8.  5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(-4.3879218e-06+3.1531084e-07j),0.01755110190515552,1.6456738,3.05145,1.4959195,-3.05145
[[-24. -14.  10.]],[[24. -7.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-5.942077e-07+1.0080229e-07j),0.30788672233938996,1.6031636,-2.0151331,1.5384293,2.0151339
[[-24. -14.  10.]],[[24. -6.  5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00049314636+0j),0.0,1.6731865,0.16514869,1.4684062,-2.976444
[[-24. -14.  10.]],[[24. -5.  5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0004914222+0j),0.0,1.6728235,0.18534796,1.4687692,-2.9562447
[[-24. -14.  10.]],[[24. -4.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-6.045415e-07+1.02552406e-07j),0.33684329991956474,1.6037397,-2.0236335,1.537853,2.0236335
[[-24. -14.  10.]],[[24. -3.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.2891875e-06+3.0694827e-07j),0.05485485132794565,1.6449699,2.9773743,1.496623,-2.9773743
[[-24. -14.  10.]],[[24. -2.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.2711963e-06+3.0520147e-07j),0.007235357202262094,1.644783,2.9627492,1.4968101,-2.9627488
[[-24. -14.  10.]],[[24. -1.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.2538936e-06+3.0343898e-07j),0.005583061124525557,1.6445813,2.9482007,1.4970117,-2.9482002
[[-24. -14.  10.]],[[24.  0.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.2373117e-06+3.0166407e-07j),0.003951271310143056,1.6443654,2.9337344,1.4972275,-2.9337342
[[-24. -14.  10.]],[[24.  1.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.221475e-06+2.998797e-07j),0.05404508840456401,1.6441355,2.9193563,1.4974576,-2.9193559
[[-24. -14.  10.]],[[24.  2.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.206399e-06+2.9808828e-07j),0.0538107229886009,1.643892,2.9050705,1.4977009,-2.9050703
[[-24. -14.  10.]],[[24.  3.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.1920953e-06+2.9629217e-07j),0.05356464782835246,1.643636,2.8908825,1.4979573,-2.8908825
[[-24. -14.  10.]],[[24.  4.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.178566e-06+2.944932e-07j),0.05330741714715259,1.6433668,2.8767972,1.4982264,-2.8767972
[[-24. -14.  10.]],[[24.  5.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.1658104e-06+2.9269293e-07j),0.05303958516833518,1.6430855,2.862819,1.4985075,-2.8628185
[[-24. -14.  10.]],[[24.  6.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-6.4140403e-07+1.0872142e-07j),0.2975146458084055,1.6057972,-2.0542777,1.5357956,2.054278
[[-24. -14.  10.]],[[24.  7.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.1425797e-06+2.8909363e-07j),0.05247422052434558,1.6424887,2.835198,1.4991045,-2.835198
[[-24. -14.  10.]],[[24.  8.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.4999779e-06+4.45223e-07j),0.05580589856890583,1.7596722,2.8215637,1.7596719,-2.8215637
[[-24. -14.  10.]],[[24.  9.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(1.4980508e-06+4.4524785e-07j),0.05548501746943657,1.7588294,2.808052,1.758829,-2.8080516
[[-24. -14.  10.]],[[24. 10.  5.]],[[1 1 1 1 1 1 1 1]],0,0,(-8.022707e-05+5.0668004e-06j),0.058510011058388045,1.6253772,1.0186713,1.5162153,2.1229215
[[-24. -14.  10.]],[[24. 11.  5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(-8.347222e-05+5.2593837e-06j),0.05313836481946055,1.6258878,1.0128863,1.5157048,2.1287065
[[-24. -14.  10.]],[[24. 12.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.096896e-06+2.8013338e-07j),0.0,1.6408172,2.7682788,1.500776,-2.7682793
[[-24. -14.  10.]],[[24. 13.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.5003214e-06+4.4351745e-07j),0.0035421408028923906,1.7552156,2.7552857,1.7552154,-2.7552855
[[-24. -14.  10.]],[[24. 14.  5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(1.5031952e-06+4.4265437e-07j),0.05376756462283083,1.7542577,2.742428,1.7542576,-2.7424278
[[-24. -14.  10.]],[[24. 15.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(1.5069076e-06+4.4163104e-07j),0.053405386779559194,1.7532808,2.729708,1.7532804,-2.729708
[[-24. -14.  10.]],[[24. 16.  5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(-0.00013790473-5.1897798e-05j),0.0,1.8027089,0.5585993,1.8027089,-2.5829935
[[-24. -14.  10.]],[[24. 17.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-0.0001383578-5.1301435e-05j),0.0,1.8006084,0.57344055,1.8006084,-2.5681522
[[-24. -14.  10.]],[[24. 18.  5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(-0.0001387937-5.0701197e-05j),0.0,1.7984979,0.5880026,1.7984979,-2.55359
[[-24. -14.  10.]],[[24. 19.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(5.890884e-05+1.0101139e-05j),0.0358380418674642,1.7286376,0.9624362,1.7286373,2.1791565
[[-24. -14.  10.]],[[24. 20.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(6.0369184e-05+1.04854425e-05j),0.003059767550439574,1.7301651,0.955564,1.7301649,2.1860287
[[-24. -14.  10.]],[[24. 21.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-0.00013998839-4.8885544e-05j),0.0,1.792134,0.63003397,1.792134,-2.5115588
[[-24. -14.  10.]],[[24. 22.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(6.3202424e-05+1.1270631e-05j),0.003119851044175448,1.7332863,0.94140786,1.7332859,2.2001848
[[-24. -14.  10.]],[[24. 23.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(6.4570624e-05+1.1671109e-05j),0.018929824818769703,1.73488,0.93411684,1.7348799,2.207476
[[-24. -14.  10.]],[[24. 24.  5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(-0.0001409971-4.7063233e-05j),0.0,1.7857735,0.669639,1.7857735,-2.4719539
[[-24. -14.  10.]],[[24. 25.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-0.00014128932-4.645746e-05j),0.0,1.7836642,0.68231654,1.7836642,-2.4592762
[[-24. -14.  10.]],[[24. 26.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-0.0001415591-4.5853492e-05j),0.0,1.7815632,0.69473827,1.7815632,-2.4468546
[[-24. -14.  10.]],[[24. 27.  5.]],[[1 1 1 1 1 1 1 1]],0,0,(-0.00014180609-4.525188e-05j),0.0,1.7794725,0.70690805,1.7794725,-2.4346848
[[-24. -14.  10.]],[[24. 28.  5.]],[[1 1 1 1 1 1 1]],0,0,(-0.00014203019-4.4653156e-05j),0.0,1.7773931,0.71883,1.7773931,-2.4227626
[[-24. -14.  10.]],[[24. 29.  5.]],[[1 1 1 1 1 1 1]],0,0,(-0.00014223138-4.4057713e-05j),0.0,1.775327,0.73050827,1.775327,-2.4110844
[[-24. -14.  10.]],[[24. 30.  5.]],[[1 1 1 1 1 1]],0,0,(-0.00014240971-4.346603e-05j),0.0,1.7732753,0.7419473,1.7732753,-2.3996453
[[-24. -14.  10.]],[[24. 31.  5.]],[[1 1 1 1 1 1]],0,0,(-0.00014256526-4.287849e-05j),0.0,1.7712389,0.75315124,1.7712389,-2.3884413
[[-24. -14.  10.]],[[24. 32.  5.]],[[1 1 1 1]],0,0,(-4.4309704e-06+2.697493e-07j),0.0,1.6326286,2.5355985,1.5089645,-2.5355988
[[-24. -14.  10.]],[[24. 33.  5.]],[[1 1 1 1]],0,0,(-4.7894123e-06+2.8962373e-07j),0.0,1.6321934,2.5254924,1.5093995,-2.5254931
[[-24. -14.  10.]],[[ 25. -34.   5.]],[[1]],0,0,(1.1546721e-06-1.864365e-07j),0.0,1.5985376,-1.9641734,1.5430553,1.1774191
[[-24. -14.  10.]],[[ 25. -33.   5.]],[[1 1]],0,0,(-5.3997468e-05-6.08083e-06j),0.0,1.714438,-0.20705578,1.7144378,2.934536
[[-24. -14.  10.]],[[ 25. -32.   5.]],[[1 1]],0,0,(5.516177e-05+7.644588e-06j),0.005450743856272311,1.7202967,-0.20423739,1.7202964,0.20423745
[[-24. -14.  10.]],[[ 25. -31.   5.]],[[1 1 1 1 1]],0,0,(3.8276588e-07-8.842959e-08j),0.3525748581978405,1.5973172,-1.9662637,1.5442758,-1.9662639
[[-24. -14.  10.]],[[ 25. -30.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.7142657e-06+3.2664462e-07j),0.0,1.6428692,-2.9084537,1.4987237,2.908454
[[-24. -14.  10.]],[[ 25. -29.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.7037615e-06+3.269314e-07j),0.05420956483703776,1.6431024,-2.922549,1.4984906,2.922549
[[-24. -14.  10.]],[[ 25. -28.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.692288e-06+3.271129e-07j),0.05495792265719501,1.6433226,-2.9367328,1.4982704,2.936733
[[-24. -14.  10.]],[[ 25. -27.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.6798646e-06+3.271891e-07j),0.05462862873173435,1.6435297,-2.9510007,1.4980633,2.951001
[[-24. -14.  10.]],[[ 25. -26.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.6665177e-06+3.271597e-07j),0.05481891207637091,1.6437228,-2.9653478,1.4978702,2.965348
[[-24. -14.  10.]],[[ 25. -25.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.6522773e-06+3.2702545e-07j),0.05499583721757517,1.6439018,-2.9797685,1.4976913,2.9797688
[[-24. -14.  10.]],[[ 25. -24.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.6371815e-06+3.2678693e-07j),0.055158906775432115,1.6440663,-2.9942577,1.4975265,2.9942577
[[-24. -14.  10.]],[[ 25. -23.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.6212726e-06+3.264457e-07j),0.055307737056864426,1.6442163,-3.008809,1.4973766,3.0088093
[[-24. -14.  10.]],[[ 25. -22.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.2068931e-06-1.7387586e-07j),0.14633846490141877,1.6232932,-3.0574214,1.5182997,0.08417125
[[-24. -14.  10.]],[[ 25. -21.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.587212e-06+3.2546168e-07j),0.05556117343985534,1.6444709,-3.0380766,1.4971219,3.0380769
[[-24. -14.  10.]],[[ 25. -20.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.569177e-06+3.2482367e-07j),0.05566515426380647,1.6445754,-3.0527804,1.4970177,3.0527809
[[-24. -14.  10.]],[[ 25. -19.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.550551e-06+3.240918e-07j),0.055753673677827464,1.6446638,-3.0675232,1.4969294,3.0675232
[[-24. -14.  10.]],[[ 25. -18.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.53141e-06+3.2326983e-07j),0.05582631956713158,1.6447364,-3.0822978,1.4968567,3.0822983
[[-24. -14.  10.]],[[ 25. -17.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.511821e-06+3.223609e-07j),0.05588312035342824,1.644793,-3.0970988,1.4968,3.097099
[[-24. -14.  10.]],[[ 25. -16.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.491866e-06+3.213696e-07j),0.055923706554494856,1.6448337,-3.1119192,1.4967595,3.1119194
[[-24. -14.  10.]],[[ 25. -15.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.4716153e-06+3.202992e-07j),0.055948177646314434,1.644858,-3.1267526,1.4967351,3.1267529
[[-24. -14.  10.]],[[ 25. -14.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.451153e-06+3.1915474e-07j),0.055956292044356815,1.6448661,-3.1415925,1.4967269,-3.1415927
[[-24. -14.  10.]],[[ 25. -13.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.43056e-06+3.1794073e-07j),0.055948177646314434,1.644858,3.126753,1.4967351,-3.1267529
[[-24. -14.  10.]],[[ 25. -12.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.4099165e-06+3.1666207e-07j),0.055923706554494856,1.6448337,3.1119196,1.4967595,-3.1119194
[[-24. -14.  10.]],[[ 25. -11.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-5.792884e-07+9.827091e-08j),0.3591395625335281,1.6023382,-2.0099807,1.5392547,2.0099812
[[-24. -14.  10.]],[[ 25. -10.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.368792e-06+3.1392864e-07j),0.05582631956713158,1.6447364,3.0822983,1.4968567,-3.082298
[[-24. -14.  10.]],[[25. -9.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-4.3484665e-06+3.1248405e-07j),0.055753673677827464,1.6446638,3.0675235,1.4969294,-3.0675232
[[-24. -14.  10.]],[[25. -8.  5.]],[[1 1 1 1 1 1 1]],0,0,(-4.3284003e-06+3.1099412e-07j),0.018253572875437385,1.6445752,3.0527809,1.4970177,-3.0527806
[[-24. -14.  10.]],[[25. -7.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-5.924728e-07+1.0052236e-07j),0.30674391382490285,1.6030732,-2.0209637,1.5385196,2.0209644
[[-24. -14.  10.]],[[25. -6.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.2893075e-06+3.078958e-07j),0.05544193015794008,1.6443514,3.0234177,1.4972417,-3.0234175
[[-24. -14.  10.]],[[25. -5.  5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00048191915+0j),0.0,1.6708236,0.18164884,1.4707692,-2.959944
[[-24. -14.  10.]],[[25. -4.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-6.027327e-07+1.0225927e-07j),0.33515675568196457,1.6036445,-2.029543,1.5379483,2.0295432
[[-24. -14.  10.]],[[25. -3.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.2341717e-06+3.0301848e-07j),0.05499583721757517,1.6439018,2.979769,1.4976913,-2.9797688
[[-24. -14.  10.]],[[25. -2.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.2169245e-06+3.0134726e-07j),0.0548189973414992,1.6437227,2.9653485,1.4978702,-2.965348
[[-24. -14.  10.]],[[25. -1.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.20031e-06+2.9965912e-07j),0.0064165419644268695,1.6435295,2.9510014,1.4980633,-2.951001
[[-24. -14.  10.]],[[25.  0.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.1843577e-06+2.9795723e-07j),0.004800128294846218,1.6433226,2.9367332,1.4982704,-2.9367328
[[-24. -14.  10.]],[[25.  1.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.1690905e-06+2.9624414e-07j),0.05420956483703776,1.6431024,2.922549,1.4984906,-2.922549
[[-24. -14.  10.]],[[25.  2.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.1545236e-06+2.9452247e-07j),0.0539817932576625,1.6428692,2.908454,1.4987237,-2.908454
[[-24. -14.  10.]],[[25.  3.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.1406706e-06+2.9279434e-07j),0.05374261036195094,1.6426233,2.894453,1.4989697,-2.8944526
[[-24. -14.  10.]],[[25.  4.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.1275334e-06+2.9106153e-07j),0.05349235721041623,1.6423653,2.8805501,1.4992276,-2.8805497
[[-24. -14.  10.]],[[25.  5.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.115114e-06+2.8932567e-07j),0.05323168750237528,1.6420957,2.8667495,1.4994973,-2.866749
[[-24. -14.  10.]],[[25.  6.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-6.393602e-07+1.0838437e-07j),0.296085090667475,1.6056831,-2.0604582,1.5359099,2.060458
[[-24. -14.  10.]],[[25.  7.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.0923996e-06+2.8585006e-07j),0.05268111635814421,1.6415225,2.8394725,1.5000703,-2.8394716
[[-24. -14.  10.]],[[25.  8.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.0820814e-06+2.8411213e-07j),0.05239229494691244,1.6412203,2.8260026,1.5003726,-2.8260021
[[-24. -14.  10.]],[[25.  9.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.5100082e-06+4.3255298e-07j),0.05565996730183542,1.7563891,2.8126502,1.756389,-2.81265
[[-24. -14.  10.]],[[25. 10.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.5088096e-06+4.3243352e-07j),0.0035486209526425228,1.7555542,2.7994184,1.755554,-2.7994184
[[-24. -14.  10.]],[[25. 11.  5.]],[[1 1 1 1 1 1 1]],0,0,(-5.1942945e-05+6.1167458e-09j),0.0,1.6370537,-0.8628503,1.5045389,-2.2787423
[[-24. -14.  10.]],[[25. 12.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.0472373e-06+2.771717e-07j),0.05115931855925737,1.6399163,2.7733293,1.5016768,-2.773329
[[-24. -14.  10.]],[[25. 13.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(1.5107851e-06+4.3105575e-07j),0.0034977460927620996,1.7529117,2.7604764,1.7529116,-2.760476
[[-24. -14.  10.]],[[25. 14.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.5131816e-06+4.302734e-07j),0.05398364066877548,1.7519892,2.7477543,1.751989,-2.747754
[[-24. -14.  10.]],[[25. 15.  5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.5163844e-06+4.2933874e-07j),0.05362954880183679,1.7510477,2.7351658,1.7510475,-2.7351654
[[-24. -14.  10.]],[[25. 16.  5.]],[[1 1 1 1 1 1 1 1]],0,0,(-6.803945e-07+1.1515568e-07j),0.25225693889296963,1.6079483,-2.095428,1.5336444,2.0954282
[[-24. -14.  10.]],[[25. 17.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-0.00013901615-5.0383664e-05j),0.0,1.7973827,0.56408376,1.7973827,-2.577509
[[-24. -14.  10.]],[[25. 18.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-0.00013940563-4.98067e-05j),0.0,1.7953591,0.5785243,1.7953591,-2.5630684
[[-24. -14.  10.]],[[25. 19.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(5.9194917e-05+1.00400275e-05j),0.03474929144431371,1.7275809,0.95273197,1.7275807,2.188861
[[-24. -14.  10.]],[[25. 20.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(6.066112e-05+1.0421129e-05j),0.007535419399573584,1.7290778,0.9458128,1.7290776,2.1957798
[[-24. -14.  10.]],[[25. 21.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(6.2099745e-05+1.08077575e-05j),0.003068009846174391,1.7305954,0.9387585,1.7305952,2.2028341
[[-24. -14.  10.]],[[25. 22.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(6.350838e-05+1.1199709e-05j),0.0030976536891103024,1.7321342,0.9315656,1.732134,2.2100272
[[-24. -14.  10.]],[[25. 23.  5.]],[[1 1 1 1 1 1]],0,0,(-3.991108e-06+2.5815984e-07j),0.0,1.635749,2.639427,1.5058439,-2.6394265
[[-24. -14.  10.]],[[25. 24.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(6.622668e-05+1.1998717e-05j),0.0137490587803768,1.735275,0.9167503,1.7352748,2.2248425
[[-24. -14.  10.]],[[25. 25.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(6.753198e-05+1.2405313e-05j),0.009494044661551015,1.7368773,0.9091211,1.7368772,2.2324717
[[-24. -14.  10.]],[[25. 26.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(1.5933329e-06+4.1072133e-07j),0.0032445655051560607,1.7397648,2.605862,1.7397646,-2.6058617
[[-24. -14.  10.]],[[25. 27.  5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(1.6030925e-06+4.0843122e-07j),0.0032236755487247137,1.7386819,2.5949597,1.7386817,-2.5949593
[[-24. -14.  10.]],[[25. 28.  5.]],[[1 1 1 1 1]],0,0,(1.6131517e-06+4.06067e-07j),0.003202728748874506,1.7375932,2.5842001,1.737593,-2.5841997
[[-24. -14.  10.]],[[25. 29.  5.]],[[1 1 1 1 1]],0,0,(1.6234774e-06+4.0363398e-07j),0.003181753527314868,1.7365001,2.5735836,1.7365001,-2.5735826
[[-24. -14.  10.]],[[25. 30.  5.]],[[1 1 1 1 1 1]],0,0,(1.6340371e-06+4.01138e-07j),0.003160579353789217,1.7354038,2.5631075,1.7354035,-2.5631073
[[-24. -14.  10.]],[[25. 31.  5.]],[[1 1 1 1 1]],0,0,(-3.967626e-06+2.442351e-07j),0.0,1.6324272,2.552774,1.5091656,-2.5527735
[[-24. -14.  10.]],[[25. 32.  5.]],[[1 1 1 1 1]],0,0,(-4.094211e-06+2.5039378e-07j),0.0,1.6320055,2.5425804,1.5095874,-2.5425804
[[-24. -14.  10.]],[[25. 33.  5.]],[[1 1 1 1]],0,0,(-4.427821e-06+2.6902717e-07j),0.0,1.6315833,2.5325274,1.5100095,-2.532527
[[-24. -14.  10.]],[[ 26. -34.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[ 26. -33.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[ 26. -32.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[ 26. -31.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[ 26. -30.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.6384616e-06+3.2166227e-07j),0.0,1.6418738,-2.9117436,1.4997194,2.9117436
[[-24. -14.  10.]],[[ 26. -29.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0004603395+0j),0.0,1.6662878,-0.2914568,1.475305,2.850136
[[-24. -14.  10.]],[[ 26. -28.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0004627635+0j),0.0,1.6667969,-0.2730087,1.4747958,2.8685842
[[-24. -14.  10.]],[[ 26. -27.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00046505503+0j),0.0,1.6672783,-0.25436804,1.4743145,2.8872247
[[-24. -14.  10.]],[[ 26. -26.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00046720752+0j),0.0,1.6677303,-0.235545,1.4738624,2.9060478
[[-24. -14.  10.]],[[ 26. -25.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00046921446+0j),0.0,1.668152,-0.2165503,1.4734408,2.9250424
[[-24. -14.  10.]],[[ 26. -24.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00047106948+0j),0.0,1.668542,-0.19739555,1.4730507,2.9441972
[[-24. -14.  10.]],[[ 26. -23.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00047276713+0j),0.0,1.6688989,-0.17809293,1.4726938,2.9634998
[[-24. -14.  10.]],[[ 26. -22.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0004743016+0j),0.0,1.6692214,-0.15865526,1.4723713,2.9829376
[[-24. -14.  10.]],[[ 26. -21.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00047566812+0j),0.0,1.6695087,-0.13909595,1.472084,3.0024967
[[-24. -14.  10.]],[[ 26. -20.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00047686193+0j),0.0,1.6697596,-0.11942893,1.4718331,3.0221639
[[-24. -14.  10.]],[[ 26. -19.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00047787928+0j),0.0,1.6699737,-0.09966865,1.471619,3.041924
[[-24. -14.  10.]],[[ 26. -18.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00047871628+0j),0.0,1.6701498,-0.07982999,1.4714429,3.0617628
